filepath,filename,extension,file_size,label,width,height,mode,num_channels,aspect_ratio,is_image_valid,is_black,is_na,hash,is_duplicate_after_first,species,disease,is_augmented,phi1_distingue_large_vs_etroit,phi2_distinction_elongation_forme,phi3_asymetrie_maladie,phi4_symetrie_diagonale_forme,phi5_concavite_extremites,phi6_decalage_torsion_maladie,phi7_asymetrie_complexe,energie_basse_forme_feuille,energie_moyenne_texture_veines,energie_haute_details_maladie,hog_moyenne_contours_forme,hog_ecarttype_texture,pixel_ratio,leaf_segments,area,perimeter,circularity,solidity,extent,eccentricity,major_axis_length,minor_axis_length,compactness,fractal_dimension
"/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Pepper,_bell___Bacterial_spot/01613cd0-d3cd-4e96-945c-a312002037bf___JR_B.Spot 3262_final_masked.png",01613cd0-d3cd-4e96-945c-a312002037bf___JR_B.Spot 3262_final_masked.png,png,90848,"Pepper,_bell___Bacterial_spot",256,256,RGB,3,1.0,True,False,False,d3dda879db5f7ebb72f825662da238aa,False,"Pepper,_bell",Bacterial_spot,False,0.001347918338357522,1.6891669270315794e-07,3.410597376696351e-11,4.118364535229547e-12,-4.316870696274709e-23,-1.679664604529942e-15,2.2777370188773478e-23,0.9875009082392455,0.006924208412885911,0.005574883347868607,0.10552344930133185,0.11080574435306745,0.6540985107421875,17.0,42462.0,1626.9402484893799,0.2015891267733747,0.8951523647900834,0.6854016012396694,,200.21209716796875,288.068603515625,62.3365496715813,1.3681553544877338
"/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Pepper,_bell___Bacterial_spot/0022d6b7-d47c-4ee2-ae9a-392a53f48647___JR_B.Spot 8964_final_masked.png",0022d6b7-d47c-4ee2-ae9a-392a53f48647___JR_B.Spot 8964_final_masked.png,png,68411,"Pepper,_bell___Bacterial_spot",256,256,RGB,3,1.0,True,False,False,51f278c049780bc398c3c67e6992a5b2,False,"Pepper,_bell",Bacterial_spot,False,0.0015346235790067585,2.3922948694559174e-07,6.807832175657902e-11,3.922469115924078e-12,2.985464558266333e-23,1.7181202976964478e-15,5.672071385420883e-23,0.9904760478969488,0.006212515247255917,0.003311436855795626,0.08747986823872966,0.11267850708721729,0.519927978515625,28.0,33376.0,1590.6803629398346,0.16575945545599674,0.8278804415230063,0.5595493562231759,,177.65582275390625,264.3671875,75.81088258156771,1.3665639300764956
"/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Pepper,_bell___Bacterial_spot/006adb74-934f-448f-a14f-62181742127b___JR_B.Spot 3395_final_masked.png",006adb74-934f-448f-a14f-62181742127b___JR_B.Spot 3395_final_masked.png,png,80928,"Pepper,_bell___Bacterial_spot",256,256,RGB,3,1.0,True,False,False,f034a3e9a292af99b42a4fb02be4746a,False,"Pepper,_bell",Bacterial_spot,False,0.001830243174861274,1.1433421953340955e-07,1.1478279064511883e-11,1.8336089877893265e-11,-1.248260058232902e-22,4.83121529003877e-15,2.34904146072438e-22,0.9769203763024632,0.013550864628887624,0.009528759068649232,0.09961446925430742,0.11170671957849303,0.6025543212890625,26.0,38974.0,1625.2833943367004,0.18540722273083168,0.8051314892474228,0.6041356646825397,,200.1354522705078,289.5439147949219,67.77713634491268,1.397480730191671
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Septoria_leaf_spot/009ce7ca-77de-4e4e-9f59-bec9162df779___Matt.S_CG 7403_final_masked.png,009ce7ca-77de-4e4e-9f59-bec9162df779___Matt.S_CG 7403_final_masked.png,png,96137,Tomato___Septoria_leaf_spot,256,256,RGB,3,1.0,True,False,False,00a66550dba7a4bdc770de6633ae8f6c,False,Tomato,Septoria_leaf_spot,False,0.0012614679317004942,2.6044764693331146e-08,9.77048265046761e-11,3.131276649762401e-12,3.272195090752903e-24,-4.871613544016924e-16,5.467184007713065e-23,0.9839313753189579,0.010991642955841697,0.005076981725200285,0.10318812928029654,0.11272759714482926,0.6285858154296875,25.0,40529.5,1801.148399233818,0.15699366102716913,0.8532167066649825,0.6307504357569721,,217.1013946533203,247.4813232421875,80.04380898018839,1.3956475124623622
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Septoria_leaf_spot/0025c401-7785-49c5-8bef-780a8a0d3652___Matt.S_CG 2694_final_masked.png,0025c401-7785-49c5-8bef-780a8a0d3652___Matt.S_CG 2694_final_masked.png,png,87275,Tomato___Septoria_leaf_spot,256,256,RGB,3,1.0,True,False,False,1962b9c3cd01bb10ae7ec63e11d7cd10,False,Tomato,Septoria_leaf_spot,False,0.001074716921719186,1.5967642652331627e-08,7.635988826478655e-11,1.3865763542020289e-12,5.13509077318992e-24,-2.8659562316567325e-17,-1.3311379216154883e-23,0.9937387490374363,0.004532908296563825,0.0017283426660000558,0.1074933016560733,0.113573254593534,0.670928955078125,47.0,43072.5,1763.2905346155167,0.17408533648334348,0.8851544357904687,0.7032933838416825,,232.51290893554688,246.12025451660156,72.18511833454465,1.384197287225368
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Septoria_leaf_spot/002533c1-722b-44e5-9d2e-91f7747b2543___Keller.St_CG 1831_final_masked.png,002533c1-722b-44e5-9d2e-91f7747b2543___Keller.St_CG 1831_final_masked.png,png,56487,Tomato___Septoria_leaf_spot,256,256,RGB,3,1.0,True,False,False,974f51c0cab754dbc60353fd64c64b85,False,Tomato,Septoria_leaf_spot,False,0.0015500498199573407,3.6785359155816227e-07,8.404361963664485e-11,9.912079745180595e-12,-8.034237749904637e-23,5.295290155217573e-15,-2.745749690032084e-22,0.9889347314070547,0.008074105227524152,0.0029911633654210405,0.06962242929903278,0.11165508359993567,0.417327880859375,24.0,26878.0,1395.4844048023224,0.17344302476354448,0.8441052697694869,0.64031827711073,,158.20338439941406,226.27908325195312,72.45244155244036,1.3533473897889186
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Septoria_leaf_spot/009bb542-f0c0-40f2-98a7-f547c5adec45___Matt.S_CG 1355_final_masked.png,009bb542-f0c0-40f2-98a7-f547c5adec45___Matt.S_CG 1355_final_masked.png,png,57144,Tomato___Septoria_leaf_spot,256,256,RGB,3,1.0,True,False,False,49d45a0c5c67263c5dd2264f0767fa39,False,Tomato,Septoria_leaf_spot,False,0.0015424659507372873,4.7062991534476344e-08,9.52164979556461e-11,7.1242798945150356e-12,1.5776073500752868e-22,-1.288284182954683e-16,9.768009009695962e-23,0.9887925332811622,0.008435169145798387,0.002772297573039501,0.07519274573991613,0.11308178145157378,0.455841064453125,20.0,29485.5,1604.1534515619278,0.14398807997583615,0.8098520949778211,0.5915081848820414,,184.1478729248047,222.8759765625,87.27368693622445,1.3583769646727002
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Septoria_leaf_spot/006c018a-bb21-4a24-b1ff-d8b2864a7354___Matt.S_CG 6192_final_masked.png,006c018a-bb21-4a24-b1ff-d8b2864a7354___Matt.S_CG 6192_final_masked.png,png,69344,Tomato___Septoria_leaf_spot,256,256,RGB,3,1.0,True,False,False,280c4f7cb96ff1ca1db209ad51f85124,False,Tomato,Septoria_leaf_spot,False,0.0013381596310878382,3.717557055216989e-07,2.20158685345507e-10,3.3098478192086817e-11,2.605176291294459e-21,1.8948020582200787e-14,-1.093591340463336e-21,0.9917907753069448,0.006481495114362789,0.0017277295786925107,0.08576099636884763,0.11537842363712722,0.5332183837890625,28.0,34265.5,1765.2072743177414,0.13818965114062548,0.7990928277422138,0.5709394161556918,,175.06861877441406,268.00262451171875,90.93568520244182,1.4057172168417535
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Squash___Powdery_mildew/0045a100-36d3-45df-b417-d487d6e07eb4___UMD_Powd.M 0003_final_masked.png,0045a100-36d3-45df-b417-d487d6e07eb4___UMD_Powd.M 0003_final_masked.png,png,105575,Squash___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,c69499e93f6cb4cf48767ee6ab71a3cc,False,Squash,Powdery_mildew,False,0.0015478494061708578,3.298859960160052e-08,3.3496393643694916e-10,1.5082532546638012e-12,-3.3058506772626624e-23,2.0940486145282942e-16,7.510122563031502e-24,0.9873290458840772,0.008533092900076871,0.004137861215845904,0.12442922011196152,0.09622948613781651,0.790008544921875,14.0,51251.5,1480.0214208364487,0.2940224163243622,0.9349904223296543,0.8341715494791667,,255.33839416503906,271.1499328613281,42.73949847584442,1.3424116835558169
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Squash___Powdery_mildew/0056878d-a244-4653-ad56-7e97080c7fd2___UMD_Powd.M 9962_final_masked.png,0056878d-a244-4653-ad56-7e97080c7fd2___UMD_Powd.M 9962_final_masked.png,png,123074,Squash___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,d107a104da71f7c17c9b38538e3a3b48,False,Squash,Powdery_mildew,False,0.0013715326810144997,3.9784623722766235e-09,1.4561926666675748e-10,4.6930751786857085e-12,2.127106347945832e-23,-2.5974734511513185e-16,-1.2082815714502749e-22,0.9862018549316531,0.010159585109853897,0.003638559958492924,0.13627906827463362,0.08858473211038734,0.8683624267578125,11.0,56281.0,1429.5289993286133,0.3460873533497548,0.9116694204166261,0.8587799072265625,,267.3763122558594,296.84173583984375,36.30982320714746,1.356981185959995
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Squash___Powdery_mildew/009996d9-797e-4450-afad-e8346f7ede04___UMD_Powd.M 0216_final_masked.png,009996d9-797e-4450-afad-e8346f7ede04___UMD_Powd.M 0216_final_masked.png,png,111213,Squash___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,b52e083d6e36eb8e7285335f5b4b42c8,False,Squash,Powdery_mildew,False,0.0012708119277315166,3.312270950560544e-08,1.2953863605928086e-11,1.9560760454270298e-12,-8.386588032885132e-24,1.9715956124275526e-16,5.159174902110189e-24,0.992538504732869,0.0044426832266070875,0.0030188120405238786,0.1355927516018034,0.09280057348698374,0.8502044677734375,28.0,54917.5,1444.991983294487,0.33051391416835674,0.9537020153342537,0.890130640560166,,251.53643798828125,294.5234375,38.02070071990413,1.3579614043610326
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Squash___Powdery_mildew/007f0b62-a0f0-4c4a-9b1b-119616dd87c2___UMD_Powd.M 0279_final_masked.png,007f0b62-a0f0-4c4a-9b1b-119616dd87c2___UMD_Powd.M 0279_final_masked.png,png,113136,Squash___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,ceeeca93c5072a722813bea8c4af2b96,False,Squash,Powdery_mildew,False,0.0015919110240447966,3.6485577317741255e-09,4.917347446182295e-10,3.9811343391150004e-13,5.530654071856353e-24,1.617234085242721e-17,-6.63094883608504e-25,0.9857408362933898,0.00827932667330937,0.005979837033300734,0.12763244035906496,0.09457320590544115,0.8059539794921875,20.0,52461.5,1387.7960251569748,0.3422940022662896,0.9215169639642014,0.8004989624023438,,265.55377197265625,273.2104797363281,36.71221386047861,1.3480016369544017
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Squash___Powdery_mildew/0061de03-5f84-413a-b30d-1bb575cf3267___UMD_Powd.M 0415_final_masked.png,0061de03-5f84-413a-b30d-1bb575cf3267___UMD_Powd.M 0415_final_masked.png,png,101305,Squash___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,8af5b148c6a1c4abe0cae09d378be7a7,False,Squash,Powdery_mildew,False,0.0015684596728603307,6.776660188083906e-08,8.371118949435417e-10,3.374840688309332e-11,2.5914202949698416e-21,8.665080980128813e-15,5.0459267993705955e-21,0.9904923876142446,0.006524153927696002,0.0029834584580599173,0.12005505262303838,0.09830926923622815,0.7616424560546875,18.0,49528.0,1407.8376553058624,0.3140186924615488,0.9110440732837908,0.7557373046875,,246.43161010742188,285.5180358886719,40.017906309503886,1.3402081169439737
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/0157de0c-5b81-44a1-abe8-eecaa6f1261a___RS_GLSp 4287_final_masked.png,0157de0c-5b81-44a1-abe8-eecaa6f1261a___RS_GLSp 4287_final_masked.png,png,81391,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,256,256,RGB,3,1.0,True,False,False,b112dce76e45ba017bcce9bbce7df443,False,Corn_(maize),Cercospora_leaf_spot Gray_leaf_spot,False,0.0014367513367756564,7.75681178437998e-08,6.811955485538626e-11,4.918728247237871e-14,8.901767254282343e-26,-2.704548988609218e-18,-1.3501708712551876e-26,0.99471048723023,0.004289856546320252,0.0009996562234497275,0.11737305545212721,0.11140720110425995,0.86029052734375,14.0,55748.5,1174.634556889534,0.5077354699475755,0.9656680610769004,0.9227439751059322,,256.7583312988281,303.926025390625,24.749837973022984,1.2980716459229211
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/0140764c-6157-4995-9ada-9c10b81af3b8___RS_GLSp 4378_final_masked.png,0140764c-6157-4995-9ada-9c10b81af3b8___RS_GLSp 4378_final_masked.png,png,112474,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,256,256,RGB,3,1.0,True,False,False,bd7b324f8d319c341a62f0a45c70d932,False,Corn_(maize),Cercospora_leaf_spot Gray_leaf_spot,False,0.0015381090087413867,9.850720844915123e-09,1.3261091413611459e-11,9.639338231523602e-12,-7.264386480828622e-23,-5.069976939757615e-16,-8.124196231950831e-23,0.9938592209388659,0.004351159740959987,0.0017896193201741714,0.14466481783848603,0.08276393086767145,1.0,1.0,65025.0,1020.0,0.7853981633974483,1.0,0.9922027587890625,0.0,301.72222900390625,301.72222900390625,16.0,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/00a20f6f-e8bd-4453-9e25-36ea70feb626___RS_GLSp 4655_final_masked.png,00a20f6f-e8bd-4453-9e25-36ea70feb626___RS_GLSp 4655_final_masked.png,png,98157,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,256,256,RGB,3,1.0,True,False,False,9f7df65ee46c46bab888eeaeb21bdd20,False,Corn_(maize),Cercospora_leaf_spot Gray_leaf_spot,False,0.0015159718877200056,4.815289797081857e-07,2.966752829400425e-11,4.170361748549285e-12,3.0143018359542066e-23,-2.651515266753421e-15,3.5259064827532735e-23,0.9869466347396497,0.00939808918429783,0.0036552760760520573,0.10847435756108696,0.10831962109336624,0.68896484375,23.0,44480.0,1412.891478061676,0.27999935522927444,0.917349832431039,0.7489224137931034,,193.71788024902344,314.1846923828125,44.87999839881537,1.3403153454468013
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/01a02916-5d4c-4256-936b-6b1a9ee65b11___RS_GLSp 9276_final_masked.png,01a02916-5d4c-4256-936b-6b1a9ee65b11___RS_GLSp 9276_final_masked.png,png,76481,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,256,256,RGB,3,1.0,True,False,False,2e4f6339bbbc2cfe7b096aa9c68032b2,False,Corn_(maize),Cercospora_leaf_spot Gray_leaf_spot,False,0.001914117063490039,1.3918040109745236e-07,2.508438397507362e-10,7.290391090425001e-11,2.232552229737386e-22,2.209560817865636e-14,9.856360470799956e-21,0.9919025508917183,0.006541690731779964,0.0015557583765017126,0.09794924336059802,0.1257517685028125,0.62713623046875,32.0,39130.0,2204.160591840744,0.10121228859602635,0.7340017444968627,0.6763343473451328,,244.810302734375,251.1548309326172,124.15854624645385,1.4734169179164445
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/00120a18-ff90-46e4-92fb-2b7a10345bd3___RS_GLSp 9357_final_masked.png,00120a18-ff90-46e4-92fb-2b7a10345bd3___RS_GLSp 9357_final_masked.png,png,107478,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,256,256,RGB,3,1.0,True,False,False,31adc4a0c8b31ee3caf49d67c435a8eb,False,Corn_(maize),Cercospora_leaf_spot Gray_leaf_spot,False,0.001395060126564074,4.3793964844707183e-08,2.1937928223248426e-10,3.578668129162112e-11,9.411478347626068e-22,-6.384032617112516e-15,-3.027990601553669e-21,0.9930480720381507,0.0048960376077963955,0.0020558903540528685,0.13290877756176406,0.09794255078889551,0.9018096923828125,25.0,58350.0,1466.7249574661255,0.3408422005913478,0.964534552156772,0.890350341796875,,262.43817138671875,300.77886962890625,36.86858784668394,1.343921124315187
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Apple___Black_rot/00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_final_masked.png,00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593_final_masked.png,png,61996,Apple___Black_rot,256,256,RGB,3,1.0,True,False,False,53f11266f7675ea0398591214693bae3,False,Apple,Black_rot,False,0.0021390216873327307,1.7558541664335574e-07,5.615957728652259e-10,5.387900374761694e-11,7.972192717862056e-21,-1.1183244370809113e-14,4.9276927440677495e-21,0.9845064270495594,0.009966028760426165,0.005527544190014217,0.09276486311768169,0.10890121111169536,0.5418548583984375,31.0,34725.0,1793.9940712451935,0.1355845211100237,0.7864074371836536,0.5469537550403226,,216.4616241455078,238.52731323242188,92.68292952232986,1.4052525512617586
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Apple___Black_rot/01e94c43-0879-4e8c-9b61-c48cfed88dab___JR_FrgE.S 3024_final_masked.png,01e94c43-0879-4e8c-9b61-c48cfed88dab___JR_FrgE.S 3024_final_masked.png,png,69393,Apple___Black_rot,256,256,RGB,3,1.0,True,False,False,c3222151f64b099a246f1c73c180b477,False,Apple,Black_rot,False,0.001370767259939332,3.2909131984540493e-08,2.2361531205622563e-11,3.31819689454518e-11,8.729184458796803e-22,2.395014299557293e-15,-2.344929353321624e-22,0.987240830149991,0.008284448887533106,0.0044747209624762755,0.09243186839590604,0.11154117929217007,0.5433197021484375,15.0,35026.5,1466.614347577095,0.20463256514857234,0.8789034564958284,0.6430892666984908,,203.54286193847656,235.3044891357422,61.409436983968945,1.356429881464047
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Apple___healthy/00fca0da-2db3-481b-b98a-9b67bb7b105c___RS_HL 7708_final_masked.png,00fca0da-2db3-481b-b98a-9b67bb7b105c___RS_HL 7708_final_masked.png,png,62840,Apple___healthy,256,256,RGB,3,1.0,True,False,False,6c9ba704cb297cc076d58c0a41d18387,False,Apple,healthy,False,0.002081736277698682,1.837629851257021e-06,1.3891339739643314e-11,7.872843813185912e-11,2.1138159814889215e-21,1.0517037263493635e-13,-1.5199891116901135e-21,0.9869451348779789,0.010199310066702891,0.0028555550553181074,0.08259090977726341,0.11200509967906472,0.5005645751953125,25.0,32417.5,1380.3300768136978,0.21380776866849938,0.8864870038421045,0.6030040922619048,,151.4356231689453,283.0711669921875,58.77415349599781,1.3236508493222863
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Apple___healthy/0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776_final_masked.png,0098dbd9-286a-4d6a-bf4b-5459d66f88c0___RS_HL 5776_final_masked.png,png,64064,Apple___healthy,256,256,RGB,3,1.0,True,False,False,cc2b7b70256d6b604b5093313cce683a,False,Apple,healthy,False,0.0026735116055030105,1.7892425327383494e-06,6.647399234464265e-11,8.63675394290764e-12,-1.5904336296615173e-22,-1.137736854004729e-14,1.3240394062726927e-22,0.9365730812929466,0.031808709029371045,0.03161820967768216,0.08666892303383146,0.1100683614585719,0.4820098876953125,42.0,31027.5,1566.638732790947,0.15886159881874515,0.8556831814233119,0.6130705394190872,,169.05947875976562,261.0028381347656,79.10263215150509,1.342628407191396
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Apple___healthy/0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672_final_masked.png,0055dd26-23a7-4415-ac61-e0b44ebfaf80___RS_HL 5672_final_masked.png,png,54861,Apple___healthy,256,256,RGB,3,1.0,True,False,False,28e3dfeaaed561a97b33129166805841,False,Apple,healthy,False,0.00238589624313644,8.826564807397819e-07,1.2389483241140826e-09,1.32869726156794e-10,-5.3065368228855786e-20,-3.840211564009762e-14,9.502925883392091e-21,0.935976237106803,0.03316445156816551,0.030859311325031096,0.06935703645845015,0.10773896464201481,0.383819580078125,35.0,24230.0,1742.5037376880646,0.10028035009592164,0.8053044403084286,0.5858317214700194,,172.2356719970703,203.9651336669922,125.31239273037042,1.3439601614737073
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Apple___healthy/00907d8b-6ae6-4306-bfd7-d54471981a86___RS_HL 5709_final_masked.png,00907d8b-6ae6-4306-bfd7-d54471981a86___RS_HL 5709_final_masked.png,png,72715,Apple___healthy,256,256,RGB,3,1.0,True,False,False,9fdc37c5ca45dd3b630cce0105bcfc53,False,Apple,healthy,False,0.0016485327103472527,2.42551154486283e-08,2.7316449076171295e-10,6.596300047339026e-12,-1.74533039165699e-22,3.5298051513730225e-16,-2.1895185085390117e-22,0.9477515469685522,0.027936216372126607,0.024312236659321352,0.09360753494860095,0.11003224105394609,0.5347442626953125,26.0,34322.5,1329.4427746534348,0.24403351849149632,0.9242503803638028,0.6965499746321664,,202.4923553466797,229.80743408203125,51.494445074753386,1.2782029238727026
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Apple___healthy/00a6039c-e425-4f7d-81b1-d6b0e668517e___RS_HL 7669_final_masked.png,00a6039c-e425-4f7d-81b1-d6b0e668517e___RS_HL 7669_final_masked.png,png,70443,Apple___healthy,256,256,RGB,3,1.0,True,False,False,4cefac0bd244a7abcce4177ea0fe6839,False,Apple,healthy,False,0.001648218261266499,1.3534816279067845e-07,4.5613148715542e-15,2.7672697817269715e-11,8.312958338778886e-24,-9.24764843103763e-15,5.249211944899099e-24,0.9870968980458504,0.009336587493909441,0.003566514460240432,0.10047310099309453,0.11145496831802724,0.6082763671875,39.0,39273.0,1409.5676651000977,0.24838884287373708,0.9180760914031909,0.7102322048611112,,206.46697998046875,245.67628479003906,50.591526048321775,1.3209925404454061
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Strawberry___Leaf_scorch/0024203d-6e4c-490f-b9a8-e5926df0b76e___RS_L.Scorch 0795_final_masked.png,0024203d-6e4c-490f-b9a8-e5926df0b76e___RS_L.Scorch 0795_final_masked.png,png,131817,Strawberry___Leaf_scorch,256,256,RGB,3,1.0,True,False,False,5243eb7013042fbb69b8f78a1ed7af93,False,Strawberry,Leaf_scorch,False,0.0013469170646327922,5.122723575828917e-08,9.219223281396304e-11,1.5182810665418254e-11,4.282476165673725e-22,2.5838679018310285e-15,-3.7318659947751254e-22,0.984790930897009,0.010552264473191185,0.004656804629799773,0.13470434406325518,0.0914368313668808,0.8706817626953125,11.0,56630.5,1375.0264731645584,0.3763900557561657,0.940760675454553,0.8641128540039062,,258.7740783691406,305.7333679199219,33.38656381107997,1.3475338194566207
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Strawberry___Leaf_scorch/018eaeaf-82a5-407c-87f2-fc7edfc89ecc___RS_L.Scorch 0951_final_masked.png,018eaeaf-82a5-407c-87f2-fc7edfc89ecc___RS_L.Scorch 0951_final_masked.png,png,86505,Strawberry___Leaf_scorch,256,256,RGB,3,1.0,True,False,False,5affe52be7f960a2dd021c8033db9840,False,Strawberry,Leaf_scorch,False,0.0012406087049048535,5.151753473241207e-08,5.3380800361419635e-11,1.2928531153565217e-12,-1.044599825690302e-23,1.3453625421573978e-16,2.4970213123261897e-24,0.985647106202328,0.009689400821916747,0.004663492975755208,0.09778199708282725,0.10915654953906205,0.5662841796875,21.0,36549.0,1510.8813734054565,0.20119844909583692,0.9183627317955676,0.7124283653658727,,207.572998046875,231.5730438232422,62.45759184939556,1.3623934018765747
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Strawberry___Leaf_scorch/01b7dc2e-af4a-4708-a6ea-4cb19d6f167c___RS_L.Scorch 0072_final_masked.png,01b7dc2e-af4a-4708-a6ea-4cb19d6f167c___RS_L.Scorch 0072_final_masked.png,png,118227,Strawberry___Leaf_scorch,256,256,RGB,3,1.0,True,False,False,0e167b557e45eaeb5fffb29f53e648aa,False,Strawberry,Leaf_scorch,False,0.0010371482198415411,2.3339772280783793e-10,3.0122366145378687e-12,1.3239123208152925e-13,-4.1555148729328474e-26,1.8833356255976052e-18,7.254654982219464e-26,0.9947737979644522,0.003995098132533014,0.0012311039030150795,0.14656521769205064,0.07934995107376022,0.9955596923828125,1.0,65020.0,1024.4852812290192,0.7784762770945829,0.9999231064975009,0.99212646484375,,301.60369873046875,301.76318359375,16.142265325359926,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Strawberry___Leaf_scorch/01647a51-6ee5-4686-8f60-26ebed68fe21___RS_L.Scorch 0130_final_masked.png,01647a51-6ee5-4686-8f60-26ebed68fe21___RS_L.Scorch 0130_final_masked.png,png,94001,Strawberry___Leaf_scorch,256,256,RGB,3,1.0,True,False,False,063e3379d38c9c93fe2dd22757d4d843,False,Strawberry,Leaf_scorch,False,0.0016678454158621295,5.153897219118438e-07,7.19882484524566e-10,4.844225813355325e-11,9.556323477836686e-23,8.925672958792282e-16,9.045719963030976e-21,0.9877760240993676,0.009091285892318059,0.003132690008314727,0.10329980234158792,0.103252586990951,0.6627197265625,16.0,42857.0,1497.2346239089966,0.24024364457571573,0.8708117443868739,0.7440451388888889,,209.78582763671875,315.20074462890625,52.30677646666623,1.369132035234438
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Strawberry___Leaf_scorch/0138e78b-9802-43b5-b40e-84c38160418c___RS_L.Scorch 1289_final_masked.png,0138e78b-9802-43b5-b40e-84c38160418c___RS_L.Scorch 1289_final_masked.png,png,88348,Strawberry___Leaf_scorch,256,256,RGB,3,1.0,True,False,False,6d97af49b41a2d9b7d0cd106d6be68b2,False,Strawberry,Leaf_scorch,False,0.0014678009285454393,1.7151757887350873e-07,3.829143819569938e-10,2.8717672614372744e-11,2.7124746799240913e-21,3.4896804985396925e-15,-1.3081560418868364e-21,0.9848231266542257,0.010038680687580405,0.0051381926581943104,0.09683666528047014,0.11220747660155982,0.588134765625,35.0,37863.5,1597.52603495121,0.18643812702097606,0.8634482286808889,0.6256775067750677,,196.5805206298828,277.8333435058594,67.402364608315,1.383282831611145
